OBJECTID;ID;STADSDEEL;BUURT_CODE;STRAAT;EIGENAAR;BEHEERDER;ONDERHOUDER;SOORT;VOET;ZITOBJECT;AFWERKING;KLEUR;AANLEG_JAAR;STANDPLAATS;LOCATIE;LEVERANCIER;geo_shape;geo_point_2d
3058;16451;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.447004512254859, 51.47746822003785], ""type"": ""Point""}";51.47746822003785, 5.447004512254859
3060;16456;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.391355408096202, 51.457340784921925], ""type"": ""Point""}";51.457340784921925, 5.391355408096202
3062;16459;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.487536621663618, 51.44978162963393], ""type"": ""Point""}";51.44978162963393, 5.487536621663618
3068;16473;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.3913947628486465, 51.457376495378014], ""type"": ""Point""}";51.457376495378014, 5.3913947628486465
3072;16479;Woensel zuid;1425;;;;;;;;;;;;;;"{""coordinates"": [5.473768277455752, 51.45826536670534], ""type"": ""Point""}";51.45826536670534, 5.473768277455752
3077;16853;Gestel;1723;;;;;;;Kunststof;;;;;;;"{""coordinates"": [5.4694479838791334, 51.424243855514554], ""type"": ""Point""}";51.424243855514554, 5.4694479838791334
3083;16892;Woensel noord 1;1521;;;;;;;;;;;;;;"{""coordinates"": [5.428445566839756, 51.47812263246463], ""type"": ""Point""}";51.47812263246463, 5.428445566839756
3084;16893;Woensel zuid;1422;;;;;;;Kunststof;;;;;;;"{""coordinates"": [5.467734990054628, 51.4545375603787], ""type"": ""Point""}";51.4545375603787, 5.467734990054628
3086;16895;Woensel zuid;1423;;;;;;;Kunststof;;;;;;;"{""coordinates"": [5.4584004718490515, 51.461190705452125], ""type"": ""Point""}";51.461190705452125, 5.4584004718490515
3089;16908;Tongelre;1321;;;;;Social sofa;;;Anders;Anders;;;School;;"{""coordinates"": [5.509508185263663, 51.43958857237856], ""type"": ""Point""}";51.43958857237856, 5.509508185263663
3090;16910;Stratum;1232;;;;;Social sofa;Anders;Kunststof;Anders;Anders;;;Plein;;"{""coordinates"": [5.506203292240693, 51.42830883203349], ""type"": ""Point""}";51.42830883203349, 5.506203292240693
3094;16403;Tongelre;1322;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2021;Verharding;Overig;Ergon;"{""coordinates"": [5.512387673592628, 51.43431136144011], ""type"": ""Point""}";51.43431136144011, 5.512387673592628
3096;8853;Tongelre;1335;Windevlinderstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Staal;Lak;Anders;2006;Verharding;Park;;"{""coordinates"": [5.5217150784702485, 51.45213799786371], ""type"": ""Point""}";51.45213799786371, 5.5217150784702485
3097;16011;Gestel;1724;;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;;;;;"{""coordinates"": [5.461541382263781, 51.41883421943815], ""type"": ""Point""}";51.41883421943815, 5.461541382263781
3100;8913;Tongelre;1336;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.498787641801851, 51.450722501233265], ""type"": ""Point""}";51.450722501233265, 5.498787641801851
3102;13433;Gestel;1731;Sterkenburg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2013;Beplanting;Plein;;"{""coordinates"": [5.441236824637485, 51.421204624068395], ""type"": ""Point""}";51.421204624068395, 5.441236824637485
3106;16303;Stratum;1211;;;;;;;Beton;;;;;;;"{""coordinates"": [5.500162026169655, 51.43205135538568], ""type"": ""Point""}";51.43205135538568, 5.500162026169655
3107;16308;Centrum;1114;;;;;;;;;;;;;;"{""coordinates"": [5.475771709489892, 51.44385847440905], ""type"": ""Point""}";51.44385847440905, 5.475771709489892
3110;16632;Tongelre;1311;;;;;;;Kunststof;;;;;;;"{""coordinates"": [5.49121283954178, 51.43777690341936], ""type"": ""Point""}";51.43777690341936, 5.49121283954178
3113;16338;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.487585427283552, 51.451824621305285], ""type"": ""Point""}";51.451824621305285, 5.487585427283552
3118;16389;Woensel noord 1;1511;;;;;;;;;;;;;;"{""coordinates"": [5.4565888430647655, 51.47622898016886], ""type"": ""Point""}";51.47622898016886, 5.4565888430647655
3121;16410;Strijp 2;1638;;;;;Zitbank;Staal;Hout;Beits;Licht bruin;;Verharding;;;"{""coordinates"": [5.392498100551275, 51.46507323085956], ""type"": ""Point""}";51.46507323085956, 5.392498100551275
3122;16423;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.391146611418194, 51.457046980217065], ""type"": ""Point""}";51.457046980217065, 5.391146611418194
3127;16484;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.4949368290237945, 51.450328989779806], ""type"": ""Point""}";51.450328989779806, 5.4949368290237945
3129;16486;Woensel zuid;1421;;;;;;;;;;;;;;"{""coordinates"": [5.455349066636908, 51.45479335430795], ""type"": ""Point""}";51.45479335430795, 5.455349066636908
3131;16490;Woensel noord 1;1512;;;;;;;Kunststof;;;;;;;"{""coordinates"": [5.454728639191451, 51.471216151668116], ""type"": ""Point""}";51.471216151668116, 5.454728639191451
3136;16499;Centrum;1113;;;;;;;Hout;;;;;;;"{""coordinates"": [5.471827831845431, 51.43975486303891], ""type"": ""Point""}";51.43975486303891, 5.471827831845431
3137;16502;Strijp 2;1635;;;;;;Beton;Hout;Onbehandeld;Donker bruin;;Gazon;;;"{""coordinates"": [5.39955932567887, 51.44091914358321], ""type"": ""Point""}";51.44091914358321, 5.39955932567887
3139;16505;Woensel zuid;1421;;;;;;;;;;;;;;"{""coordinates"": [5.456297417237314, 51.45534867161539], ""type"": ""Point""}";51.45534867161539, 5.456297417237314
3140;16509;Strijp 2;1635;;;;;;Beton;Hout;Onbehandeld;Donker bruin;;Gazon;;;"{""coordinates"": [5.403579180733119, 51.43864971753814], ""type"": ""Point""}";51.43864971753814, 5.403579180733119
3141;16511;Gestel;1732;;;;;;;Hout;;;;;;;"{""coordinates"": [5.439423629856174, 51.4154703816431], ""type"": ""Point""}";51.4154703816431, 5.439423629856174
3148;16759;Strijp 1;1614;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank 2+1 zits);Staal;Hout;Onbehandeld;Donker bruin;2021;Verharding;Plein;Velopa;"{""coordinates"": [5.454731059654465, 51.44127162583323], ""type"": ""Point""}";51.44127162583323, 5.454731059654465
3151;16763;Strijp 1;1624;;;;;;;;;;;;;;"{""coordinates"": [5.440606878679337, 51.44685625046735], ""type"": ""Point""}";51.44685625046735, 5.440606878679337
3154;16768;Strijp 1;1615;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank 1+1 zits);Staal;Hout;Onbehandeld;Donker bruin;2022;Verharding;Winkel;Velopa;"{""coordinates"": [5.453758889813984, 51.4412018676925], ""type"": ""Point""}";51.4412018676925, 5.453758889813984
3157;16920;Strijp 2;1633;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Deluxe naturel beton;Beton;Hout;Lak;Donker bruin;2024;Gazon;Park;Heblad;"{""coordinates"": [5.420298191483285, 51.43542814551154], ""type"": ""Point""}";51.43542814551154, 5.420298191483285
3160;12409;Centrum;1111;Stadhuisplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Beton;Anders;Anders;2006;Verharding;Plein;;"{""coordinates"": [5.480355363426095, 51.435778035719885], ""type"": ""Point""}";51.435778035719885, 5.480355363426095
3161;10293;Woensel noord 1;1521;Emilie Wertheimlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.432822935187205, 51.475314575109955], ""type"": ""Point""}";51.475314575109955, 5.432822935187205
3162;9941;Tongelre;1321;Tafelbergplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Staal;Anders;Grijs;2010;Verharding;School;;"{""coordinates"": [5.5090394758861, 51.44116205466936], ""type"": ""Point""}";51.44116205466936, 5.5090394758861
3168;13375;Gestel;1731;Herlaer;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Hout;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.432348402835542, 51.42336947800316], ""type"": ""Point""}";51.42336947800316, 5.432348402835542
3169;16968;Woensel zuid;1412;;BOR;BOR Stedelijk;BOR Stedelijk;;Beton;Beton;Onbehandeld;Grijs;2024;Verharding;Plein;;"{""coordinates"": [5.471110586332187, 51.44913389766706], ""type"": ""Point""}";51.44913389766706, 5.471110586332187
3170;16433;Strijp 2;1640;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;;;Hout;Onbehandeld;Licht bruin;2021;Verharding;Plein;;"{""coordinates"": [5.40727541862538, 51.44222749569065], ""type"": ""Point""}";51.44222749569065, 5.40727541862538
3174;16468;Woensel zuid;1421;;;;;;;;;;;;;;"{""coordinates"": [5.455323401587056, 51.454785081795066], ""type"": ""Point""}";51.454785081795066, 5.455323401587056
3188;16776;Strijp 1;1612;;Particulier;Particulier;Beheerovereenkomst;Anders;;Anders;;Anders;2022;;Plein;;"{""coordinates"": [5.455563831444411, 51.44139919208061], ""type"": ""Point""}";51.44139919208061, 5.455563831444411
3189;16777;Strijp 1;1615;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank 1+1 zits);Staal;Hout;Onbehandeld;Donker bruin;2022;Verharding;Winkel;Velopa;"{""coordinates"": [5.453937589187738, 51.441243877240304], ""type"": ""Point""}";51.441243877240304, 5.453937589187738
3193;16272;Tongelre;1312;;;;;Anders;Beton;Beton;Onbehandeld;Grijs;2021;Verharding;Overig;;"{""coordinates"": [5.5031142917014835, 51.44002617265692], ""type"": ""Point""}";51.44002617265692, 5.5031142917014835
3198;16319;Stratum;1235;;;;;;;;;;;;;;"{""coordinates"": [5.514511914305959, 51.418380772494146], ""type"": ""Point""}";51.418380772494146, 5.514511914305959
3209;16335;Woensel zuid;1421;;;;;;;;;;;;;;"{""coordinates"": [5.455337562741366, 51.45478774313385], ""type"": ""Point""}";51.45478774313385, 5.455337562741366
3213;16341;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.391374401945448, 51.45735771883969], ""type"": ""Point""}";51.45735771883969, 5.391374401945448
3214;16645;Strijp 2;1637;;;;;;;Hout;;;;;;;"{""coordinates"": [5.4011888716306045, 51.454668554294734], ""type"": ""Point""}";51.454668554294734, 5.4011888716306045
3216;16647;Strijp 2;1637;;;;;Model Eindhoven;Staal;Hout;Onbehandeld;Donker bruin;;Verharding;;;"{""coordinates"": [5.400835696872789, 51.45502115043164], ""type"": ""Point""}";51.45502115043164, 5.400835696872789
3223;16658;Park Philips van Lennep;1623;;;;;;;;;;;;;;"{""coordinates"": [5.432769963437063, 51.44716366227865], ""type"": ""Point""}";51.44716366227865, 5.432769963437063
3225;16666;Woensel zuid;1421;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Onbehandeld;Licht bruin;2021;Verharding;Overig;Grijsen;"{""coordinates"": [5.454972811739192, 51.458283313062196], ""type"": ""Point""}";51.458283313062196, 5.454972811739192
3228;16684;Woensel noord 2;1541;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank 2+1 zits);Staal;Hout;Onbehandeld;Licht bruin;;Beplanting;;Velopa;"{""coordinates"": [5.488963069390141, 51.470447901310074], ""type"": ""Point""}";51.470447901310074, 5.488963069390141
3231;16249;Strijp 2;1639;;BOR;BOR Stedelijk;BOR Stedelijk;Pure;Staal;Hout;Onbehandeld;Licht bruin;2020;Verharding;;Grijsen;"{""coordinates"": [5.413228431169733, 51.44678900909752], ""type"": ""Point""}";51.44678900909752, 5.413228431169733
3232;16900;Stratum;1211;;;;;;;Hout;;;;;;;"{""coordinates"": [5.502252072801485, 51.431548953884274], ""type"": ""Point""}";51.431548953884274, 5.502252072801485
3234;11384;Gestel;1733;Buitengebied 733;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Onbehandeld;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.433793947292851, 51.41019825359059], ""type"": ""Point""}";51.41019825359059, 5.433793947292851
3237;8740;Woensel noord 2;1542;Sagittalaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.5054663023972665, 51.468290328413055], ""type"": ""Point""}";51.468290328413055, 5.5054663023972665
3239;8997;Woensel noord 2;1541;B.P. Eckart;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.497886715851221, 51.47117607019733], ""type"": ""Point""}";51.47117607019733, 5.497886715851221
3242;16859;Woensel zuid;1432;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Lak;Donker bruin;2023;Verharding;Park;;"{""coordinates"": [5.484324847706455, 51.45670014993136], ""type"": ""Point""}";51.45670014993136, 5.484324847706455
3243;16877;Strijp 1;1615;;BOR;BOR Stedelijk;BOR Stedelijk;;Staal;;Beits;Licht bruin;2023;Verharding;;;"{""coordinates"": [5.4568020226663485, 51.44372160630467], ""type"": ""Point""}";51.44372160630467, 5.4568020226663485
3246;16880;Strijp 1;1615;;BOR;BOR Stedelijk;BOR Stedelijk;;Staal;;Beits;Licht bruin;2023;Verharding;;;"{""coordinates"": [5.456776247386096, 51.44369372089628], ""type"": ""Point""}";51.44369372089628, 5.456776247386096
3255;16346;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.494852187372339, 51.45030695592903], ""type"": ""Point""}";51.45030695592903, 5.494852187372339
3257;16350;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.3916805444934095, 51.45771815207705], ""type"": ""Point""}";51.45771815207705, 5.3916805444934095
3258;16354;Stratum;1726;;;;;;;;;;;;;;"{""coordinates"": [5.471650015037441, 51.41595742391425], ""type"": ""Point""}";51.41595742391425, 5.471650015037441
3259;16355;Strijp 2;1638;;;;;;Beton;Kunststof;Anders;Licht bruin;;Verharding;;;"{""coordinates"": [5.390772441569346, 51.45692499014376], ""type"": ""Point""}";51.45692499014376, 5.390772441569346
3261;16358;Woensel noord 2;1543;;;;;;;Hout;;;;;;;"{""coordinates"": [5.493398622504698, 51.47725726052394], ""type"": ""Point""}";51.47725726052394, 5.493398622504698
3263;16362;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.494962391882888, 51.45024941643102], ""type"": ""Point""}";51.45024941643102, 5.494962391882888
3264;16363;Strijp 2;1638;;;;;;Beton;Kunststof;Anders;Licht bruin;;Verharding;;;"{""coordinates"": [5.3907506972907155, 51.45649782248894], ""type"": ""Point""}";51.45649782248894, 5.3907506972907155
3271;16242;Woensel zuid;1431;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;;Gazon;Park;Ergon;"{""coordinates"": [5.4768490987368965, 51.46141189740159], ""type"": ""Point""}";51.46141189740159, 5.4768490987368965
3272;16557;Strijp 1;1612;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank 1+1 zits);Staal;Hout;Beits;Licht bruin;2020;Verharding;Overig;Velopa;"{""coordinates"": [5.463275166507829, 51.43929008549914], ""type"": ""Point""}";51.43929008549914, 5.463275166507829
3278;16814;Strijp 2;1633;;Particulier;Particulier;Particulier;Picknickset;Staal;Hout;Beits;Donker bruin;;Verharding;;;"{""coordinates"": [5.420134889602776, 51.4374983558477], ""type"": ""Point""}";51.4374983558477, 5.420134889602776
3279;16918;Centrum;1111;;BOR Stedelijk;BOR Bijzonder;BOR Stedelijk;Anders;Anders;Anders;Anders;Anders;;;Overig;;"{""coordinates"": [5.479960466571775, 51.44062330010787], ""type"": ""Point""}";51.44062330010787, 5.479960466571775
3283;13280;Gestel;1731;Eimerick;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.441120653007809, 51.42042027122291], ""type"": ""Point""}";51.42042027122291, 5.441120653007809
3284;13883;Park Meerland;1640;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Flyer Eagle;Staal;Hout;Onbehandeld;Licht bruin;2011;Gazon;Park;Samson;"{""coordinates"": [5.4038686203030215, 51.44314186446543], ""type"": ""Point""}";51.44314186446543, 5.4038686203030215
3285;12467;Woensel noord 2;1534;Ouverture;BOR;BOR Stedelijk;BOR Stedelijk;Delta;Staal;Hout;Onbehandeld;Licht bruin;2024;Verharding;Plein;Velopa;"{""coordinates"": [5.473921441573693, 51.48887780458595], ""type"": ""Point""}";51.48887780458595, 5.473921441573693
3289;9568;Woensel zuid;1421;Humboldtplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Beplanting;Plein;;"{""coordinates"": [5.4598289639714, 51.45124796087772], ""type"": ""Point""}";51.45124796087772, 5.4598289639714
3292;9589;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.482558921510018, 51.42473853994369], ""type"": ""Point""}";51.42473853994369, 5.482558921510018
3293;9879;Woensel noord 1;1521;Leistraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.429028534794847, 51.48153165572749], ""type"": ""Point""}";51.48153165572749, 5.429028534794847
3297;16096;Centrum;1113;;BOR;BOR Stedelijk;BOR Stedelijk;Pure;Staal;Hout;Onbehandeld;Licht bruin;2020;Beplanting;Plein;Grijsen;"{""coordinates"": [5.473735550937486, 51.4385293289795], ""type"": ""Point""}";51.4385293289795, 5.473735550937486
3298;13291;Gestel;1731;Ruwenberg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Anders;Park;;"{""coordinates"": [5.438889632635432, 51.42535568683176], ""type"": ""Point""}";51.42535568683176, 5.438889632635432
3302;16377;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.391353137149207, 51.45752636496947], ""type"": ""Point""}";51.45752636496947, 5.391353137149207
3304;16380;Woensel zuid;1423;;;;;;;Kunststof;;;;;;;"{""coordinates"": [5.457872841755031, 51.46095904793082], ""type"": ""Point""}";51.46095904793082, 5.457872841755031
3306;16382;Strijp 2;1638;;;;;;Beton;Kunststof;Anders;Licht bruin;;Verharding;;;"{""coordinates"": [5.391043218493132, 51.456866590418514], ""type"": ""Point""}";51.456866590418514, 5.391043218493132
3309;16385;Stratum;1211;;;;;;;Beton;;;;;;;"{""coordinates"": [5.50018165734139, 51.43206383959359], ""type"": ""Point""}";51.43206383959359, 5.50018165734139
3311;16387;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.494835333103109, 51.45029735363385], ""type"": ""Point""}";51.45029735363385, 5.494835333103109
3313;16390;Woensel zuid;1425;;;;;;;Hout;;;;;;;"{""coordinates"": [5.471421482070164, 51.465188668669676], ""type"": ""Point""}";51.465188668669676, 5.471421482070164
3314;16391;Woensel zuid;1421;;;;;;;;;;;;;;"{""coordinates"": [5.455931544442519, 51.45514990638063], ""type"": ""Point""}";51.45514990638063, 5.455931544442519
3315;16392;Gestel;1713;;;;;;;;;;;;;;"{""coordinates"": [5.458318550024569, 51.431635948322295], ""type"": ""Point""}";51.431635948322295, 5.458318550024569
3318;16397;Woensel zuid;1421;;;;;;;;;;;;;;"{""coordinates"": [5.456093189068698, 51.45504582096791], ""type"": ""Point""}";51.45504582096791, 5.456093189068698
3322;16402;Stratum;1226;;;;;;;;;;;;;;"{""coordinates"": [5.4771852681073785, 51.412591494436725], ""type"": ""Point""}";51.412591494436725, 5.4771852681073785
3323;16404;Centrum;1113;;;;;;;Beton;;;;;;;"{""coordinates"": [5.471734764715128, 51.44056365944569], ""type"": ""Point""}";51.44056365944569, 5.471734764715128
3325;16407;Gestel;1713;;;;;;;;;;;;;;"{""coordinates"": [5.458231613747532, 51.43164882827193], ""type"": ""Point""}";51.43164882827193, 5.458231613747532
3336;16782;Strijp 1;1624;;;;;;;;;;;;;;"{""coordinates"": [5.446407754948993, 51.44614004598729], ""type"": ""Point""}";51.44614004598729, 5.446407754948993
3338;16784;Strijp 1;1624;;;;;;;;;;;;;;"{""coordinates"": [5.446446613760664, 51.446044827217065], ""type"": ""Point""}";51.446044827217065, 5.446446613760664
3339;13594;Strijp 2;1635;Waterlinie;BOR;BOR Stedelijk;BOR Stedelijk;;Beton;Hout;Onbehandeld;Licht bruin;2011;Verharding;Overig;;"{""coordinates"": [5.398823534513605, 51.4384721705655], ""type"": ""Point""}";51.4384721705655, 5.398823534513605
3344;8904;Tongelre;1336;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.502947446905209, 51.45731285022696], ""type"": ""Point""}";51.45731285022696, 5.502947446905209
3346;17099;Gestel;1721;;;;;;;;;;;;;;"{""coordinates"": [5.448864261146988, 51.42478620824965], ""type"": ""Point""}";51.42478620824965, 5.448864261146988
3348;8220;Stratum;1238;Bochtige Smeleveld;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Groen;2006;Beplanting;Plein;;"{""coordinates"": [5.501384434986433, 51.41450196924993], ""type"": ""Point""}";51.41450196924993, 5.501384434986433
3349;11748;Woensel noord 1;1531;Dollardweg;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2006;Verharding;Plein;;"{""coordinates"": [5.465201211415846, 51.48081356179812], ""type"": ""Point""}";51.48081356179812, 5.465201211415846
3353;10329;Woensel noord 1;1521;Cor Gehrelslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.428623951398375, 51.47749594319451], ""type"": ""Point""}";51.47749594319451, 5.428623951398375
